"","Household_ID","Disability_in_house","Household_disability_income","Household_SSI_income","Number_of_persons_in_house","Total_household_income"
"848",1204,2,0,0,4,190822
"849",1206,2,0,0,2,275362
"850",1209,2,0,0,4,59942
"851",1210,2,0,0,2,36740
"852",1211,2,0,0,1,95200
"853",1214,2,0,0,3,44000
"854",1215,2,0,0,2,125030
"855",1216,2,0,0,3,102006
"856",1217,2,0,0,1,138023
"857",1218,2,0,0,2,108945
"858",1219,2,0,0,5,117320
"859",1220,2,0,0,1,53110
"860",1221,2,0,0,2,141006
"861",1222,2,0,0,2,236909
"862",1223,2,0,0,2,149695
"863",1224,2,0,0,4,6000
"864",1225,2,0,0,2,108189
"865",1226,2,0,0,1,85300
"866",1227,2,0,0,2,48555
"867",1229,2,0,21360,3,98507
"868",1231,2,0,0,2,41000
"869",1233,2,0,0,2,180030
"870",1234,2,0,0,2,65000
"871",1235,2,0,0,3,156100
"872",1245,2,0,30000,3,104868
"873",1246,2,0,0,4,238351
"874",1247,2,0,0,2,90000
"875",1249,2,0,0,4,119408
"876",1250,2,0,0,1,61169
"877",1253,2,0,0,3,600
"878",1254,2,0,0,3,55628
"879",1255,2,0,0,3,93750
"880",1256,2,0,0,4,135524
"881",1258,2,0,0,3,283459
"882",1259,2,0,0,4,49401
"883",1261,2,0,0,3,12120
"884",1262,2,0,0,3,107405
"885",1263,2,0,0,3,32810
"886",1264,2,0,0,4,88770
"887",1265,2,0,0,2,159671
"888",1266,2,0,0,4,120100
"889",1267,2,0,0,3,11750
"890",1642,2,0,0,1,223035
"891",1643,2,0,0,2,101007
"892",1644,2,0,0,3,131552
"893",1646,2,0,0,1,53057
"894",1647,2,0,0,2,53514
"895",1649,2,0,0,2,87380
"896",1650,2,0,0,2,164183
"897",1651,2,0,0,1,75405
"898",1652,2,0,0,5,314365
"899",1653,2,0,0,1,17723
"900",1654,2,0,0,2,51156
"901",1655,2,0,0,2,121802
"902",1656,2,0,0,1,25501
"903",1657,2,0,0,3,286374
"904",1658,2,0,0,1,63120
"905",1659,2,0,0,2,170680
"906",1661,2,0,0,2,121388
"907",1664,2,0,0,2,65080
"908",1666,2,0,0,4,72002
"909",1667,2,0,0,5,50682
"910",1668,2,0,0,3,159607
"911",1669,2,0,0,1,97098
"912",1671,2,0,0,1,45001
"913",1672,1,26400,0,1,55788
"914",1673,2,0,0,1,131291
"915",1674,2,0,0,2,108974
"916",1675,2,0,0,1,50002
"917",1676,2,0,0,1,327600
"918",1677,2,0,0,1,1
"919",1678,2,0,0,3,16000
"920",1680,2,0,0,2,177860
"921",1681,2,0,0,2,194220
"922",1682,1,20500,0,2,141061
"923",1683,2,0,0,1,40000
"924",1684,2,0,0,2,371584
"925",1686,2,0,0,5,300532
"926",1687,2,0,0,1,64320
"927",1688,2,0,0,1,130351
"928",1690,2,0,0,1,46469
"929",1691,2,0,0,4,167879
"930",1692,2,0,0,2,364250
"931",1695,2,0,0,2,50414
"932",1698,2,0,0,2,117288
"933",1700,2,0,0,2,153358
"934",1701,2,0,0,2,171718
"935",1702,2,0,0,2,150012
"936",1703,2,0,0,2,63769
"937",1704,2,0,0,2,19450
"938",1705,2,0,0,1,80550
"939",1706,2,0,0,2,145920
"940",1707,2,0,0,6,111344
"941",1708,2,0,0,5,400656
"942",1709,2,0,0,2,131934
"943",1712,2,0,0,4,280027
"944",1713,2,0,0,2,146982
"945",1714,2,0,0,1,30000
"946",1715,2,0,1320,1,14568
"947",1716,2,0,0,1,115041
"948",1722,2,0,0,2,17370
"949",1723,2,0,0,2,130991
"950",1724,2,0,0,2,141964
"951",1725,2,0,0,1,90592
"952",1727,2,0,0,2,77221
"953",1728,2,0,0,2,4800
"954",1729,2,0,0,3,75002
"955",1730,2,0,0,2,57942
"956",1731,2,0,0,3,27001
"957",1732,2,0,0,2,157500
"958",1733,2,0,0,1,45161
"959",1735,2,0,0,1,32036
"960",1736,2,0,0,1,96643
"961",1737,2,0,0,4,507112
"962",1738,2,0,0,3,408906
"963",1739,2,0,0,1,45000
"964",1740,2,0,0,3,134315
"965",1741,2,0,0,2,69142
"966",1743,2,0,0,1,19248
"967",1744,2,0,0,1,47082
"968",1745,2,0,0,1,3032
"969",1747,2,0,0,5,70001
"970",1749,2,0,0,5,132671
"971",1750,2,0,0,2,12360
"972",1751,2,0,0,6,91735
"973",1752,2,0,0,2,27474
"974",1753,2,0,0,2,65337
"975",1754,2,0,0,4,109100
"976",1755,2,0,0,4,127232
"977",1756,2,0,0,2,82619
"978",1757,2,0,0,4,181192
"979",1758,2,0,0,3,152832
"980",1759,2,0,0,1,98807
"981",1760,2,0,0,2,115212
"982",1761,2,0,0,5,346808
"983",1762,2,0,0,1,180000
"984",1763,2,0,0,2,53052
"985",1765,2,0,0,1,86005
"986",1766,2,0,0,2,195000
"987",1768,2,0,0,2,161622
"988",1770,2,0,0,1,3255
"989",1771,2,0,0,2,175115
"990",1774,2,0,0,4,341653
"991",1775,2,0,0,1,50303
"992",1777,2,0,0,4,242630
"993",1778,2,0,0,1,12800
"994",1780,2,0,10092,3,60930
"995",1784,1,10800,10800,2,46600
"996",1787,2,0,0,1,20232
"997",1788,2,0,0,1,25979
"998",1791,2,0,0,2,39846
"999",1792,2,0,5520,1,12462
"1000",1793,2,0,0,2,93314
"1001",1794,2,0,0,5,127665
"1002",1795,2,0,0,1,34599
"1003",1797,2,0,0,1,35740
"1004",1798,2,0,0,1,11550
"1005",1799,2,0,0,1,31949
"1006",1800,2,0,0,1,101200
"1007",1802,2,0,0,3,53028
"1008",1804,2,0,0,1,24788
"1009",1805,2,0,0,3,24001
"1010",1808,2,0,0,2,565300
"1011",1809,2,0,0,3,28200
"1012",1810,2,0,0,3,80633
"1013",1811,2,0,0,1,13200
"1014",1812,2,0,0,1,45
"1015",1814,2,0,0,2,143041
"1016",1815,2,0,0,1,44185
"1017",1817,2,0,0,1,24840
"1018",1819,2,0,0,3,131000
"1019",1820,2,0,0,3,63300
"1020",1821,2,0,0,2,279423
"1021",1822,2,0,0,2,177860
"1022",1824,2,0,1200,2,48804
"1023",1826,2,0,0,2,183017
"1024",1829,2,0,0,4,179913
"1025",1830,2,0,0,2,65100
"1026",1831,2,0,0,1,39611
"1027",1832,2,0,0,4,156007
"1028",1833,2,0,0,4,138511
"1029",1835,2,0,0,4,92560
"1030",1836,2,0,0,1,44324
"1031",1837,2,0,0,2,155300
"1032",1839,2,0,0,1,108310
"1033",1840,2,0,0,1,65000
"1034",1841,2,0,0,1,70912
"1035",1842,2,0,0,2,139945
"1036",1843,2,0,0,2,102752
"1037",1844,2,0,0,2,151626
"1038",1846,2,0,0,5,131845
"1039",1847,2,0,0,4,42501
"1040",1850,2,0,0,3,88102
"1041",1853,2,0,0,2,25621
"1042",1855,2,0,0,2,176603
"1043",1856,2,0,0,1,54000
"1044",1858,2,0,0,1,52000
"1045",1862,2,0,0,3,91280
"1046",1867,2,0,0,2,135175
"1047",1870,2,0,0,5,142212
"1048",1871,2,0,0,2,70513
"1049",1873,2,0,0,4,250039
"1050",1876,2,0,0,1,32839
"1051",1883,2,0,0,2,115000
"1052",1887,2,0,0,4,360453
"1053",1891,2,0,0,3,234141
"1054",1892,2,0,0,3,10000
"1055",1896,2,0,0,2,732737
"1056",1897,2,0,0,3,207002
"1057",1900,1,8400,0,2,14400
"1058",1901,2,0,0,1,47676
"1059",1902,2,0,0,1,75683
"1060",1903,2,0,0,2,60981
"1061",1904,2,0,0,2,35020
"1062",1905,2,0,0,1,53101
"1063",1908,2,0,0,3,139407
"1064",1909,2,0,0,3,96003
"1065",1910,2,0,0,3,131336
"1066",1912,2,0,0,8,379000
"1067",1913,2,0,0,5,213230
"1068",1914,2,0,0,5,9300
"1069",1916,2,0,0,5,23454
"1070",1917,2,0,0,2,172489
"1071",1918,2,0,0,4,66441
"1072",1919,2,0,0,2,77000
"1073",1920,2,0,0,5,217352
"1074",1921,2,0,0,3,105505
"1075",1922,2,0,0,4,232141
"1076",1923,2,0,0,5,91094
"1077",1924,2,0,0,3,139153
"1078",1925,2,0,0,7,164640
"1079",1926,2,0,0,6,159189
"1080",1927,2,0,0,5,87443
"1081",1929,2,0,0,3,140209
"1082",1930,2,0,0,5,128722
"1083",1931,2,0,0,3,72302
"1084",1932,2,0,0,2,163143
"1085",1933,2,0,0,4,90201
"1086",1934,2,0,0,3,126627
"1087",1935,2,0,0,3,74604
"1088",1936,2,0,0,4,450016
"1089",1937,2,0,0,5,769204
"1090",1938,2,0,0,4,551159
"1091",1939,2,0,0,4,859211
"1092",1940,2,0,0,2,277361
"1093",1941,1,6000,0,4,204765
"1094",1942,2,0,0,4,170248
"1095",1943,2,0,0,3,67168
"1096",1944,2,0,0,2,107530
"1097",1945,2,0,0,4,67400
"1098",1946,2,0,0,4,118032
"1099",1947,2,0,0,4,195015
"1100",1948,2,0,0,4,393005
"1101",1949,2,0,0,4,25000
"1102",1950,2,0,0,3,83005
"1103",1951,2,0,0,6,100302
"1104",1952,2,0,0,5,757329
"1105",1953,2,0,0,4,291511
"1106",1954,2,0,0,1,14126
"1107",1956,2,0,0,2,26620
"1108",1958,2,0,0,1,35505
"1109",1964,2,0,0,1,18187
"1110",1965,2,0,0,3,120204
"1111",1966,2,0,0,2,213004
"1112",1968,2,0,0,1,46800
"1113",1969,2,0,0,2,193998
"1114",1971,2,0,0,4,37992
"1115",1972,2,0,0,2,40560
"1116",1974,2,0,0,2,71050
"1117",1975,2,0,0,2,50771
"1118",1976,2,0,0,2,97600
"1119",1978,2,0,0,4,87600
"1120",1979,2,0,0,1,119249
"1121",1980,2,0,0,2,27763
"1122",1981,2,0,0,2,159704
"1123",1983,2,0,0,1,14040
"1124",1984,2,0,0,1,87865
"1125",1985,2,0,0,2,122008
"1126",1987,2,0,0,1,84578
"1127",1988,2,0,0,4,1e+05
"1128",1990,2,0,0,1,16891
"1129",1992,2,0,0,3,47000
"1130",1993,2,0,0,1,14040
"1131",1994,2,0,0,1,12000
"1132",1995,2,0,0,5,93840
"1133",1996,2,0,0,3,127839
"1134",1997,2,0,0,3,112082
"1135",1999,2,0,0,3,72989
"1136",2003,2,0,0,1,11052
"1137",2004,2,0,0,3,167004
"1138",2005,2,0,0,2,158669
"1139",2016,2,0,0,2,67175
"1140",2019,2,0,0,3,101514
"1141",2020,2,0,0,3,107866
"1142",2022,2,0,0,2,81220
"1143",2023,2,0,0,3,157239
"1144",2024,1,20400,0,4,188289
"1145",2025,2,0,0,4,198130
"1146",2026,2,0,0,3,80008
"1147",2027,2,0,0,2,30054
"1148",2028,2,0,0,3,18277
"1149",2029,2,0,0,1,9545
"1150",2030,2,0,19200,1,23060
"1151",2033,2,0,0,1,67782
"1152",2040,2,0,0,3,53818
"1153",2042,2,0,0,1,41502
"1154",2043,2,0,0,1,23796
"1155",2045,2,0,0,6,57400
"1156",2052,2,0,0,2,116770
"1157",2053,2,0,0,3,23000
"1158",2055,2,0,9144,3,33144
"1159",2056,2,0,0,2,203098
"1160",2058,2,0,0,1,84025
"1161",2059,2,0,0,4,96019
"1162",2062,2,0,0,2,94015
"1163",2063,2,0,0,1,14496
"1164",2065,2,0,0,4,208072
"1165",2066,2,0,0,2,80350
"1166",2067,2,0,0,2,88405
"1167",2073,2,0,0,4,372725
"1168",2075,2,0,0,2,35916
"1169",2079,2,0,0,1,68242
"1170",2081,2,0,0,1,14544
"1171",2082,2,0,0,3,142501
"1172",2084,2,0,0,2,24582
"1173",2085,2,0,0,2,83140
"1174",2086,2,0,0,1,17383
"1175",2087,2,0,0,2,34737
"1176",2088,2,0,0,2,162848
"1177",2089,2,0,0,1,20897
"1178",2090,2,0,0,2,71633
"1179",2096,2,0,0,2,82902
"1180",2097,2,0,0,4,157878
"1181",2098,2,0,0,1,230087
"1182",2099,2,0,0,1,1501
"1183",2102,2,0,0,1,34000
"1184",2103,2,0,0,2,46067
"1185",2104,2,0,0,3,7200
"1186",2105,2,0,0,4,212514
"1187",2106,2,0,0,4,201902
"1188",2107,2,0,0,3,61297
"1189",2108,2,0,0,4,406005
"1190",2110,2,0,0,4,122568
"1191",2111,2,0,0,1,14606
"1192",2112,2,0,0,1,17000
"1193",2113,2,0,0,3,90826
"1194",2114,2,0,0,2,78471
"1195",2115,2,0,0,2,39747
"1196",2116,2,0,0,2,105280
"1197",2117,2,0,0,2,25990
"1198",2118,2,0,0,1,12000
"1199",2119,2,0,0,1,50001
"1200",2120,2,0,0,3,106651
"1201",2121,2,0,0,2,30054
"1202",2122,2,0,0,3,143348
"1203",2123,2,0,0,1,126660
"1204",2124,2,0,0,1,269182
"1205",2125,2,0,0,1,130353
"1206",2126,2,0,0,1,8804
"1207",2127,2,0,0,3,148730
"1208",2128,2,0,0,3,203200
"1209",2129,2,0,0,4,0
"1210",2130,2,0,0,4,105020
"1211",2131,2,0,0,1,47304
"1212",2132,2,0,0,2,54882
"1213",2133,2,0,0,1,27168
"1214",2138,2,0,0,1,122946
"1215",2139,2,0,0,2,127161
"1216",2140,2,0,0,2,92800
"1217",2143,2,0,0,1,48000
"1218",2144,2,0,0,1,75000
"1219",2148,2,0,0,1,19704
"1220",2149,2,0,0,1,16476
"1221",2156,2,0,0,1,5382
"1222",2157,2,0,0,1,60020
"1223",2158,2,0,0,2,30671
"1224",2160,2,0,0,2,65263
"1225",2162,2,0,0,2,73365
"1226",2163,2,0,0,1,36102
"1227",2164,2,0,0,1,65757
"1228",2165,2,0,0,1,46982
"1229",2180,2,0,10320,3,21750
"1230",2182,2,0,0,4,117072
"1231",2183,2,0,0,4,150306
"1232",2190,2,0,0,1,23644
"1233",2197,2,0,0,3,56423
"1234",2198,2,0,0,1,31820
"1235",2200,2,0,0,3,93058
"1236",2201,2,0,0,2,33570
"1237",2202,2,0,0,2,99345
"1238",2212,2,0,9900,1,14100
"1239",2215,2,0,10800,1,10800
"1240",2222,2,0,0,1,36582
"1241",2223,2,0,0,4,403602
"1242",2225,2,0,0,2,43096
"1243",2226,2,0,0,2,181673
"1244",2227,2,0,0,1,19782
"1245",2228,2,0,0,1,23475
"1246",2229,2,0,0,1,48000
"1247",2230,2,0,0,2,95756
"1248",2231,2,0,0,1,35100
"1249",2235,2,0,0,1,43226
"1250",2244,2,0,0,2,90644
"1251",2245,2,0,0,1,70111
"1252",2246,2,0,0,3,25000
"1253",2247,2,0,0,2,90978
"1254",2250,2,0,4800,2,27601
"1255",2252,2,0,0,3,71246
"1256",2253,2,0,0,5,177094
"1257",2254,2,0,0,2,73350
"1258",2255,2,0,0,2,23404
"1259",2256,2,0,0,1,14682
"1260",2260,2,0,0,2,75290
"1261",2262,2,0,0,2,288901
"1262",2265,2,0,0,4,62666
"1263",2266,2,0,0,5,560302
"1264",2267,2,0,0,3,34011
"1265",2271,2,0,0,2,37805
"1266",2272,2,0,0,2,127012
"1267",2273,2,0,0,1,19842
"1268",2286,2,0,0,2,29002
"1269",2287,2,0,0,2,161776
"1270",2289,2,0,0,2,42428
"1271",2290,2,0,0,4,77149
"1272",2291,2,0,0,4,56001
"1273",2292,2,0,0,3,372354
"1274",2293,2,0,0,3,70002
"1275",2294,2,0,0,1,46441
"1276",2295,2,0,0,1,20000
"1277",2296,2,0,0,1,45352
"1278",2297,2,0,0,4,183680
"1279",2298,2,0,0,2,94472
"1280",2299,2,0,0,2,140165
"1281",2300,2,0,0,1,55782
"1282",2301,2,0,0,2,171320
"1283",2302,2,0,0,1,32000
"1284",2303,2,0,0,2,26903
"1285",2304,2,0,0,3,81641
"1286",2305,2,0,0,2,88130
"1287",2308,2,0,0,1,14232
"1288",2309,2,0,0,2,268993
"1289",2310,2,0,0,2,-9679
"1290",2311,2,0,0,1,32450
"1291",2312,2,0,0,1,31697
"1292",2313,2,0,0,1,19501
"1293",2315,2,0,0,1,13668
"1294",2316,2,0,0,2,69311
"1295",2319,2,0,0,2,158506
"1296",2321,2,0,0,3,222752
"1297",2325,2,0,1608,1,13782
"1298",2326,2,0,0,3,69882
"1299",2327,2,0,0,1,39787
"1300",2328,2,0,0,1,19700
"1301",2329,2,0,0,1,77645
"1302",2330,2,0,0,1,87094
"1303",2333,2,0,0,4,46052
"1304",2334,2,0,0,1,121450
"1305",2335,2,0,0,2,175123
"1306",2336,1,800,0,3,72357
"1307",2337,2,0,0,1,48725
"1308",2340,2,0,0,3,38501
"1309",2341,2,0,0,1,25122
"1310",2342,2,0,0,3,288107
"1311",2343,2,0,0,2,80025
"1312",2344,2,0,0,2,33648
"1313",2349,2,0,0,2,48062
"1314",2351,2,0,0,1,66720
"1315",2352,2,0,5000,2,144944
"1316",2353,2,0,0,2,31224
"1317",2354,2,0,4200,1,32515
"1318",2357,2,0,0,2,102393
"1319",2359,2,0,0,2,45379
"1320",2361,2,0,0,2,167563
"1321",2362,2,0,0,2,47498
"1322",2363,2,0,0,1,51044
"1323",2364,2,0,0,1,59750
"1324",2365,2,0,0,2,70223
"1325",2367,1,8400,0,4,163503
"1326",2368,2,0,0,3,157595
"1327",2370,2,0,0,2,92464
"1328",2371,2,0,0,2,140139
"1329",2372,2,0,0,1,79526
"1330",2374,2,0,0,1,11355
"1331",2375,1,7500,0,3,57926
"1332",2376,2,0,0,2,125991
"1333",2377,2,0,0,2,104027
"1334",2379,2,0,0,1,44727
"1335",2382,2,0,0,3,83786
"1336",2390,2,0,0,1,85205
"1337",2401,2,0,0,2,70033
"1338",2403,2,0,0,2,130088
"1339",2407,2,0,0,2,75067
"1340",2408,2,0,0,3,85123
"1341",2409,2,0,0,4,155598
"1342",2411,2,0,0,3,92068
"1343",2412,2,0,0,2,52515
"1344",2413,2,0,0,2,107408
"1345",2414,1,8400,0,2,75057
"1346",2415,2,0,0,1,17004
"1347",2416,2,0,0,2,141105
"1348",2417,1,12936,0,2,51324
"1349",2418,2,0,0,2,32976
"1350",2423,2,0,0,2,44720
"1351",2424,2,0,0,1,178335
"1352",2425,2,0,0,1,25868
"1353",2430,2,0,0,3,80006
"1354",2434,2,0,0,2,267612
"1355",2441,2,0,0,2,27004
"1356",2442,2,0,0,2,90432
"1357",2443,2,0,0,1,74024
"1358",2444,2,0,0,2,158491
"1359",2445,2,0,14000,1,14000
"1360",2447,2,0,15060,3,37072
"1361",2448,2,0,0,1,11958
"1362",2453,2,0,0,3,140501
"1363",2454,2,0,0,2,65746
"1364",2455,2,0,0,1,40000
"1365",2458,2,0,0,1,12870
"1366",2459,2,0,0,1,15456
"1367",2462,2,0,0,1,16212
"1368",2464,2,0,10824,1,10824
"1369",2466,2,0,0,1,74024
"1370",2467,2,0,0,2,30000
"1371",2473,2,0,0,1,14952
"1372",2475,2,0,0,4,179872
"1373",2481,2,0,0,3,26000
"1374",2488,2,0,0,5,81321
"1375",2490,2,0,0,3,152075
"1376",2491,2,0,0,2,199051
"1377",2493,2,0,0,3,132806
"1378",2494,2,0,0,4,90500
"1379",2495,2,0,0,1,34057
"1380",2496,2,0,0,3,82169
"1381",2501,2,0,0,3,215300
"1382",2505,2,0,0,2,53000
"1383",2512,2,0,0,1,400
"1384",2514,2,0,0,2,125425
"1385",2515,2,0,0,3,70440
"1386",2516,2,0,0,1,12010
"1387",2517,2,0,0,2,40814
"1388",2934,2,0,0,4,120702
"1389",2937,2,0,0,1,27390
"1390",2938,2,0,0,2,48747
"1391",2939,2,0,0,3,175057
"1392",2940,2,0,0,2,92860
"1393",2941,2,0,0,1,17383
"1394",2943,2,0,0,1,65246
"1395",2944,2,0,0,2,97467
"1396",2945,2,0,0,3,31449
"1397",2946,2,0,0,2,0
"1398",2949,2,0,0,2,79610
"1399",2954,2,0,0,1,54003
"1400",2955,2,0,0,2,102594
"1401",2956,2,0,0,3,50121
"1402",2959,2,0,17400,2,148071
"1403",2960,2,0,0,1,20048
"1404",2961,2,0,0,4,124089
"1405",2962,2,0,0,1,8214
"1406",2963,2,0,0,1,120202
"1407",2964,2,0,0,1,133353
"1408",2966,2,0,0,2,31026
"1409",2968,2,0,0,3,103452
"1410",2970,2,0,0,1,7272
"1411",2975,2,0,0,2,135933
"1412",2978,2,0,0,2,255142
"1413",2981,2,0,0,2,203985
"1414",2988,2,0,0,1,11144
"1415",2990,2,0,0,2,74739
"1416",2991,2,0,0,1,0
"1417",2994,2,0,0,2,21258
"1418",2995,2,0,0,3,139641
"1419",2999,2,0,0,2,82130
"1420",3003,2,0,0,2,262360
"1421",3004,2,0,0,2,95756
"1422",3005,2,0,0,2,153835
"1423",3006,2,0,0,2,70704
"1424",3008,2,0,0,1,13782
"1425",3009,2,0,0,1,14761
"1426",3011,2,0,0,2,45102
"1427",3015,2,0,0,1,73000
"1428",3019,2,0,0,1,131790
"1429",3020,2,0,0,1,20905
"1430",3021,2,0,0,5,462703
"1431",3023,2,0,0,1,24413
"1432",3024,2,0,0,3,1088501
"1433",3025,2,0,0,2,128415
"1434",3026,2,0,0,2,141202
"1435",3030,2,0,0,2,81426
"1436",3031,2,0,0,2,1597
"1437",3034,2,0,0,1,23990
"1438",3035,2,0,0,1,15428
"1439",3042,2,0,0,1,45800
"1440",3048,2,0,0,1,63199
"1441",3049,2,0,0,2,72907
"1442",3050,2,0,0,1,32504
"1443",3051,2,0,0,3,37800
"1444",3052,2,0,0,2,105250
"1445",3056,2,0,11448,2,141448
"1446",3062,2,0,0,2,100004
"1447",3063,2,0,0,2,474665
"1448",3064,2,0,0,1,59782
"1449",3065,2,0,0,5,156820
"1450",3066,2,0,0,1,48002
"1451",3071,2,0,0,1,178582
"1452",3072,2,0,0,3,169400
"1453",3075,2,0,0,1,421
"1454",3078,2,0,508,4,44808
"1455",3080,2,0,0,1,14798
"1456",3081,2,0,11400,1,11400
"1457",3082,2,0,0,2,81974
"1458",3083,2,0,0,1,19970
"1459",3084,2,0,0,1,42000
"1460",3085,2,0,0,4,139584
"1461",3087,2,0,0,4,225774
"1462",3089,2,0,0,2,179076
"1463",3090,2,0,0,1,10000
"1464",3091,2,0,0,1,15456
"1465",3092,2,0,0,2,182516
"1466",3093,2,0,0,4,158271
"1467",3096,2,0,0,4,118307
"1468",3097,2,0,0,3,85113
"1469",3098,2,0,0,4,153378
"1470",3103,2,0,0,1,50700
"1471",3104,2,0,0,2,36032
"1472",3105,2,0,0,1,44011
"1473",3109,2,0,0,2,150075
"1474",3110,2,0,0,2,90000
"1475",3111,2,0,0,2,133612
"1476",3113,2,0,0,2,121100
"1477",3118,2,0,0,3,118951
"1478",3119,2,0,0,3,75000
"1479",3121,2,0,0,1,1054980
"1480",3122,2,0,0,4,287000
"1481",3123,2,0,12204,4,24942
"1482",3124,2,0,0,3,95350
"1483",3126,2,0,0,3,178416
"1484",3127,2,0,0,3,174338
"1485",3128,2,0,0,2,84107
"1486",3130,2,0,0,2,25100
"1487",3131,2,0,0,2,148678
"1488",3132,2,0,0,5,153275
"1489",3133,2,0,0,5,178271
"1490",3134,2,0,0,4,26210
"1491",3135,2,0,0,4,67100
"1492",3136,2,0,0,3,188000
"1493",3137,2,0,0,5,90285
"1494",3138,2,0,0,3,63352
"1495",3148,2,0,0,1,11034
"1496",3149,2,0,0,1,82451
"1497",3150,2,0,0,2,112000
"1498",3151,2,0,0,2,59305
"1499",3152,2,0,0,2,133505
"1500",3153,2,0,0,2,109010
"1501",3154,2,0,0,4,180555
"1502",3155,2,0,0,2,61010
"1503",3156,2,0,10080,1,10080
"1504",3157,2,0,4680,1,11280
"1505",3158,2,0,0,1,72000
"1506",3159,2,0,0,2,52702
"1507",3162,2,0,0,1,11299
"1508",3163,2,0,10800,1,10801
"1509",3164,2,0,0,3,257202
"1510",3167,2,0,0,2,110006
"1511",3168,2,0,0,2,93375
"1512",3171,2,0,0,4,103169
"1513",3172,2,0,0,5,90720
"1514",3173,2,0,0,1,5460
"1515",3174,2,0,0,2,37077
"1516",3175,2,0,0,2,81400
"1517",3177,2,0,0,3,157251
"1518",3178,2,0,0,2,104506
"1519",3179,2,0,0,1,68869
"1520",3180,2,0,0,2,169005
"1521",3181,2,0,7536,1,23718
"1522",3182,2,0,0,2,69636
"1523",3183,2,0,0,3,41246
"1524",3184,2,0,0,1,47611
"1525",3185,2,0,0,1,13440
"1526",3187,2,0,0,1,27840
"1527",3188,2,0,0,2,95756
"1528",3190,2,0,0,1,13382
"1529",3192,2,0,0,2,506961
"1530",3194,2,0,0,2,85886
"1531",3198,2,0,0,3,210821
"1532",3199,2,0,0,2,64000
"1533",3202,2,0,0,3,90420
"1534",3203,2,0,9000,1,9000
"1535",3207,2,0,0,2,76302
"1536",3208,2,0,0,2,286176
"1537",3210,2,0,0,2,210554
"1538",3215,2,0,0,1,48640
"1539",3216,2,0,9504,1,9504
"1540",3217,2,0,10824,1,10824
"1541",3220,2,0,0,2,62000
"1542",3221,2,0,0,2,142440
"1543",3223,2,0,0,2,140000
"1544",3224,2,0,0,2,145410
"1545",3225,2,0,0,2,70516
"1546",3226,2,0,0,2,23700
"1547",3227,2,0,0,2,199220
"1548",3228,2,0,0,3,76682
"1549",3239,2,0,0,3,25950
"1550",3241,2,0,0,1,12000
"1551",3242,2,0,0,4,148976
"1552",3243,2,0,0,6,122060
"1553",3244,2,0,12000,2,51141
"1554",3251,2,0,0,1,38240
"1555",3252,2,0,0,1,2006
"1556",3257,2,0,0,2,103010
"1557",3260,2,0,0,1,10560
"1558",3262,2,0,0,2,0
"1559",3263,2,0,0,3,141056
"1560",3264,2,0,0,4,95225
"1561",3265,2,0,0,7,140010
"1562",3266,2,0,0,3,68384
"1563",3267,2,0,0,4,694000
"1564",3268,2,0,0,3,36680
"1565",3269,2,0,0,4,88450
"1566",3270,2,0,0,2,62513
"1567",2518,2,0,0,4,200132
"1568",2519,2,0,0,2,54713
"1569",2520,2,0,0,2,106200
"1570",2521,2,0,0,2,1285456
"1571",2522,2,0,0,6,1e+05
"1572",2523,2,0,0,1,29263
"1573",2524,2,0,0,1,159574
"1574",2525,2,0,0,2,80010
"1575",2526,2,0,0,2,173230
"1576",2527,2,0,0,3,258197
"1577",2528,2,0,0,2,120148
"1578",2530,2,0,0,2,92921
"1579",2531,2,0,0,2,149994
"1580",2532,2,0,0,3,363690
"1581",2533,2,0,0,4,206300
"1582",2534,2,0,0,3,97460
"1583",2535,2,0,0,2,24600
"1584",2536,2,0,0,1,67501
"1585",2537,2,0,0,2,163003
"1586",2538,2,0,0,1,18540
"1587",2539,2,0,0,4,564011
"1588",2540,1,3100,0,1,93676
"1589",2541,2,0,0,1,103000
"1590",2542,2,0,0,2,112121
"1591",2543,2,0,0,2,190214
"1592",2544,1,36000,0,2,41105
"1593",2545,2,0,0,4,35002
"1594",2546,2,0,0,2,132029
"1595",2548,2,0,0,1,65005
"1596",2549,2,0,0,2,5505
"1597",2550,2,0,0,3,133293
"1598",2551,2,0,0,2,140104
"1599",2552,2,0,0,2,91558
"1600",2554,2,0,0,2,58171
"1601",2555,2,0,0,4,104113
"1602",2557,2,0,0,4,105000
"1603",2558,2,0,0,2,111200
"1604",2561,2,0,0,2,91351
"1605",2563,2,0,0,1,13588
"1606",2564,2,0,0,3,47100
"1607",2565,2,0,8160,1,24612
"1608",2566,2,0,0,1,40000
"1609",2568,2,0,16308,1,16308
"1610",2569,2,0,0,1,136095
"1611",2570,2,0,0,2,359450
"1612",2571,2,0,22800,3,39601
"1613",2572,2,0,0,3,67533
"1614",2573,2,0,0,2,124000
"1615",2574,2,0,0,2,63065
"1616",2575,2,0,0,1,36969
"1617",2576,2,0,0,3,111330
"1618",2577,2,0,0,1,15480
"1619",2578,2,0,0,2,48335
"1620",2579,2,0,0,2,20740
"1621",2580,1,14760,0,3,45493
"1622",2581,2,0,0,2,134951
"1623",2582,2,0,0,2,57612
"1624",2583,2,0,0,1,70012
"1625",2585,2,0,0,1,34540
"1626",2586,2,0,0,2,44002
"1627",2588,2,0,0,2,80751
